id;date_maj;code_lieu;code_station;nom_station;code_equipement;type_equipement;equipement;debut_indispo;cause;consequence;fin_indispo;gid;last_update_fme
11;2025-05-13 08:39:00;5221;46;Place Jean Jaurès;4601;ESCALIER;du quai direction St-Genis-Laval Hôpital Lyon Sud jusqu'à la sortie avenue Jean Jaures;2025-04-10 00:00:00;Panne;.;2025-05-31 17:30:00;12424401;2025-05-13 08:40:03
12;2025-05-13 08:39:00;5221;46;Place Jean Jaurès;4602;ESCALIER;du quai direction Charpennes jusqu'à la sortie avenue Jean Jaures;2025-03-25 00:00:00;Panne;.;2025-05-20 17:30:00;12424402;2025-05-13 08:40:03
13;2025-05-13 08:39:00;5092;44;Saxe - Gambetta;441;ASCENSEUR;direction Charpennes, correspondance Ligne D Gare de Vaise ou Gare de Vénissieux;2025-05-09 00:00:00;Panne;Accès impossible direction Charpennes.  Correspondance impossible Ligne B / Ligne D direction Gare de Vaise ou Gare de Vénissieux.;2025-05-13 21:30:00;12424403;2025-05-13 08:40:03
14;2025-05-13 08:39:00;5092;44;Saxe - Gambetta;4408;ESCALIER;du quai ligne B direction St-Genis-Laval Hôpital Lyon Sud (par by pass) jusqu'au quai ligne D direction Gare de Vénissieux;2025-05-13 00:00:00;Panne;.;2025-05-13 11:00:00;12424404;2025-05-13 08:40:03
15;2025-05-13 08:39:00;5092;44;Saxe - Gambetta;4406;ESCALIER;de la mezzanine sud  jusqu'à la sortie avenue Jean Jaurès;2025-05-11 00:00:00;Panne;.;2025-05-25 17:30:00;12424405;2025-05-13 08:40:03
16;2025-05-13 08:39:00;5092;44;Saxe - Gambetta;4405;ESCALIER;de la mezzanine nord (niveau ligne D direction Gare de Vaise) jusqu'à la sortie angle avenue Jean Jaurès / avenue de Saxe;2025-05-13 00:00:00;Panne;.;2025-05-13 09:30:00;12424406;2025-05-13 08:40:03
17;2025-05-13 08:39:00;5092;44;Saxe - Gambetta;4404;ESCALIER;du quai direction Charpennes jusqu'à la mezzanine sud (niveau sortie avenue Jean Jaurès);2025-04-09 00:00:00;Panne;.;2025-05-25 17:30:00;12424407;2025-05-13 08:40:03
18;2025-05-13 08:39:00;5092;44;Saxe - Gambetta;4403;ESCALIER;du quai direction St-Genis-Laval Hôpital Lyon Sud jusqu'à la mezzanine sud (niveau sortie avenue Jean Jaurès);2025-04-07 00:00:00;Panne;.;2025-05-25 17:30:00;12424408;2025-05-13 08:40:03
19;2025-05-13 08:39:00;5200;48;Stade de Gerland Le LOU;481;ASCENSEUR;correspondance entre le quai direction St-Genis-Laval Hôpital Lyon Sud et la mezzanine;2025-04-10 00:00:00;Panne;Accès impossible direction Gare d'Oullins;2025-06-16 19:30:00;12424409;2025-05-13 08:40:03
20;2025-05-13 08:39:00;5200;48;Stade de Gerland Le LOU;4802;ESCALIER;de la mezzanine niveau Point Contact jusqu'au quai direction Charpennes;2025-04-13 00:00:00;Panne;.;2025-06-30 17:30:00;12424410;2025-05-13 08:40:03
21;2025-05-13 08:39:00;5200;48;Stade de Gerland Le LOU;4803;ESCALIER;de la mezzanine niveau Point Contact jusqu'à la sortie avenue Jean Jaurès;2025-05-02 00:00:00;Panne;.;2025-05-20 17:30:00;12424411;2025-05-13 08:40:03
22;2025-05-13 08:39:00;5002;26;Bellecour;2601;ESCALIER;du quai direction Vaulx-en-Velin La Soie jusqu'à la sortie place Bellecour;2025-02-11 00:00:00;Panne;.;2025-05-31 19:30:00;12424412;2025-05-13 08:40:03
23;2025-05-13 08:39:00;5002;26;Bellecour;2605;ESCALIER;du quai central jusqu'à la mezzanine niveau Point Contact;2025-04-22 00:00:00;Entretien programmé;.;2025-05-15 08:30:00;12424413;2025-05-13 08:40:03
24;2025-05-13 08:39:00;5002;26;Bellecour;2606;ESCALIER;du quai central jusqu'à la mezzanine sud (côté Antonin Poncet);2025-02-11 00:00:00;Panne;.;2025-05-31 19:30:00;12424414;2025-05-13 08:40:03
25;2025-05-13 08:39:00;5002;26;Bellecour;2607;ESCALIER;du quai central jusqu'à la mezzanine sud (côté Antonin Poncet);2025-04-18 00:00:00;Entretien programmé;.;2025-05-15 14:00:00;12424415;2025-05-13 08:40:03
26;2025-05-13 08:39:00;5002;26;Bellecour;2608;ESCALIER;de la mezzanine sud (côté Antonin Poncet) jusqu'à la sortie place Antonin Poncet (face à la Poste);2025-02-11 00:00:00;Entretien programmé;.;2025-05-31 18:30:00;12424416;2025-05-13 08:40:03
27;2025-05-13 08:39:00;5103;84;Gare de Vaise;8401;ESCALIER;du quai d'arrivée jusqu'à la mezzanine sud (côté Point Contact);2025-05-13 00:00:00;Panne;.;2025-05-13 09:30:00;12424417;2025-05-13 08:40:03
28;2025-05-13 08:39:00;5103;84;Gare de Vaise;8407;ESCALIER;de la Gare Routière jusqu'à la mezzanine sud (côté Point Contact);2025-05-13 00:00:00;Panne;.;2025-05-13 09:30:00;12424418;2025-05-13 08:40:03
29;2025-05-13 08:39:00;5104;70;Gare de Vénissieux;7001;ESCALIER;de la mezzanine vers le quai de départ direction Gare de Vaise;2025-04-08 00:00:00;Entretien programmé;.;2025-05-31 12:00:00;12424419;2025-05-13 08:40:03
30;2025-05-13 08:39:00;5181;77;Garibaldi;7701;ESCALIER;du quai direction Gare de Vaise jusqu'à la mezzanine;2025-04-27 00:00:00;Panne;.;2025-05-16 10:30:00;12424420;2025-05-13 08:40:03
31;2025-05-13 08:39:00;5181;77;Garibaldi;7702;ESCALIER;du quai direction Gare de Vénissieux jusqu'à la mezzanine;2024-11-17 00:00:00;Entretien programmé;.;2025-05-31 20:30:00;12424421;2025-05-13 08:40:03
32;2025-05-13 08:39:00;5040;82;Gorge de Loup;821;ASCENSEUR;direction Gare de Vaise, accès Gare Routière ou Parc Relais;2025-05-10 00:00:00;Panne;Accès impossible direction Gare de Vaise.;2025-06-02 10:00:00;12424422;2025-05-13 08:40:03
33;2025-05-13 08:39:00;5040;82;Gorge de Loup;822;ASCENSEUR;direction Gare de Vénissieux, correspondance quai direction Gare de Vaise, accès Gare Routière ou Gare SNCF et rue Sergent Michel Berthet;2025-04-28 00:00:00;Entretien programmé;Accès impossible direction Gare de Vénissieux;2025-05-17 18:30:00;12424423;2025-05-13 08:40:03
34;2025-05-13 08:39:00;5040;82;Gorge de Loup;8203;ESCALIER;du quai direction Gare de Vaise jusqu'à la sortie sur le quai SNCF direction Sain- Bel, Brignais, Lauzanne;2025-05-13 00:00:00;Panne;.;2025-05-13 09:30:00;12424424;2025-05-13 08:40:03
35;2025-05-13 08:39:00;5040;82;Gorge de Loup;8205;ESCALIER;sortie Place Basse (côté agence commerciale) niveau Parc Relais, jusqu'à la mezzanine niveau départ gare de bus, rue Sergent Michel Berthet;2025-03-21 00:00:00;Panne;.;2025-06-30 10:30:00;12424425;2025-05-13 08:40:03
36;2025-05-13 08:39:00;5041;74;Grange Blanche;741;ASCENSEUR;direction Gare de Vaise ou Gare de Vénissieux, accès mezzanine ou place d' Arsonval;2025-05-13 00:00:00;Panne;Station inaccessible;2025-05-28 12:00:00;12424426;2025-05-13 08:40:03
37;2025-05-13 08:39:00;5041;74;Grange Blanche;7401;ESCALIER;de place d'Arsonval (descente de bus) jusqu'à la mezzanine face à la croissanterie;2025-03-18 00:00:00;Entretien programmé;.;2025-06-15 15:30:00;12424427;2025-05-13 08:40:03
38;2025-05-13 08:39:00;5041;74;Grange Blanche;7402;ESCALIER;de la mezzanine côté hôpital Edouard Herriot jusqu'à la sortie Hôpital Edouard Herriot;2024-12-13 00:00:00;Panne;.;2025-06-30 07:30:00;12424428;2025-05-13 08:40:03
39;2025-05-13 08:39:00;5044;79;Guillotière Gabriel Péri;792;ASCENSEUR;direction Gare de Vénissieux, correspondance quai direction Gare de Vaise;2025-05-11 00:00:00;Panne; Accès impossible direction Gare de Vénissieux;2025-05-19 02:30:00;12424429;2025-05-13 08:40:03
40;2025-05-13 08:39:00;5062;73;Laennec;7301;ESCALIER;du quai direction Gare de Vaise jusqu'à la sortie rue Guillaume Paradin;2025-02-25 00:00:00;Entretien programmé;.;2025-06-15 19:30:00;12424430;2025-05-13 08:40:03
41;2025-05-13 08:39:00;5062;73;Laennec;7302;ESCALIER;du quai direction Gare de Vénissieux jusqu'à la sortie rue Guillaume Paradin;2025-04-04 00:00:00;Entretien programmé;.;2025-05-17 17:30:00;12424431;2025-05-13 08:40:03
42;2025-05-13 08:39:00;5082;72;Mermoz - Pinel;721;ASCENSEUR;direction Gare de Vaise, accès avenue Jean Mermoz;2025-05-11 00:00:00;Panne;Accès impossible direction Gare de Vaise;2025-05-20 23:30:00;12424432;2025-05-13 08:40:03
43;2025-05-13 08:39:00;5083;75;Monplaisir Lumière;7501;ESCALIER;du quai direction Gare de Vaise jusqu'à la sortie place Ambroise Courtois;2025-05-13 00:00:00;Entretien programmé;.;2025-05-13 10:00:00;12424433;2025-05-13 08:40:03
44;2025-05-13 08:39:00;5083;75;Monplaisir Lumière;7502;ESCALIER;du quai direction Gare de Vénissieux jusqu'à la sortie cours Albert Thomas;2025-01-13 00:00:00;Entretien programmé;.;2025-05-30 09:30:00;12424434;2025-05-13 08:40:03
45;2025-05-13 08:39:00;5084;71;Parilly;7101;ESCALIER;du quai direction Gare de Vaise jusqu'à la sortie rue de La Fontaine;2025-04-05 00:00:00;Entretien programmé;.;2025-05-31 17:00:00;12424435;2025-05-13 08:40:03
46;2025-05-13 08:39:00;5091;76;Sans Souci;7602;ESCALIER;du quai direction Gare de Vénissieux jusqu'à la sortie cours Albert Thomas;2025-05-07 00:00:00;Entretien programmé;.;2025-05-14 17:00:00;12424436;2025-05-13 08:40:03
47;2025-05-13 08:39:00;5094;83;Valmy;8302;ESCALIER;de la mezzanine jusqu'à la sortie place Valmy;2025-04-30 00:00:00;Entretien programmé;.;2025-07-14 13:00:00;12424437;2025-05-13 08:40:03
48;2025-05-13 08:39:00;5095;81;Vieux Lyon;8102;ESCALIER;du quai direction Gare de Vénissieux jusqu'à la mezzanine niveau -3 (correspondance ligne D direction Gare de Vaise ou Gare de Vénissieux);2025-05-13 00:00:00;Panne;.;2025-05-13 10:30:00;12424438;2025-05-13 08:40:03
49;2025-05-13 08:39:00;5095;81;Vieux Lyon;8107;ESCALIER;de la mezzanine niveau -3 (correspondance ligne D direction Gare de Vaise ou Gare de Vénissieux) jusqu'à la mezzanine niveau Point Contact, accès rue du Doyenné.;2025-04-17 00:00:00;Panne;.;2025-05-17 20:30:00;12424439;2025-05-13 08:40:03
50;2025-05-13 08:39:00;5240;96;IUT Feyssine;961;ASCENSEUR;Liaison entre les quais arrivée et départ et le Boulevard Laurent Bonnevay;2025-05-13 00:00:00;Accès fermé pour travaux;Liaison impossible;2025-05-13 11:00:00;12424440;2025-05-13 08:40:03
51;2025-05-13 08:39:00;5000;27;Ampère Victor Hugo;271;ASCENSEUR;direction Perrache, accès rue Victor Hugo;2025-05-13 00:00:00;Entretien programmé;Accès impossible direction Perrache;2025-05-13 12:30:00;12424441;2025-05-13 08:40:03
52;2025-05-13 08:39:00;5002;26;Bellecour;261;ASCENSEUR;direction Vaulx-en-Velin La Soie, correspondance ligne A direction Perrache et  ligne D, direction Gare de Vénissieux ou Gare de Vaise;2025-03-19 00:00:00;Panne;Pour correspondance ligne A direction Perrache et ligne D directions Gare de Vénissieux ou Gare de Vaise, utiliser les autres ascenseurs en passant par la surface;2025-05-25 14:30:00;12424442;2025-05-13 08:40:03
53;2025-05-13 08:39:00;5024;18;Flachet;181;ASCENSEUR;direction Perrache, accès cours Emile Zola;2025-05-13 00:00:00;Panne;Accès impossible direction Perrache;2025-05-13 11:30:00;12424443;2025-05-13 08:40:03
54;2025-05-13 08:39:00;5024;18;Flachet;182;ASCENSEUR;direction Vaulx-en-Velin La Soie, accès cours Emile Zola;2025-02-03 00:00:00;Panne;Accès impossible direction Vaulx-en-Velin La Soie;2025-05-17 17:30:00;12424444;2025-05-13 08:40:03
55;2025-05-13 08:39:00;5024;18;Flachet;1801;ESCALIER;du quai direction Perrache jusqu'à la sortie cours Emile Zola;2025-04-17 00:00:00;Panne;.;2025-05-16 17:30:00;12424445;2025-05-13 08:40:03
56;2025-05-13 08:39:00;5024;18;Flachet;1802;ESCALIER;du quai direction Vaulx-en-Velin La Soie jusqu'à la sortie cours Emile Zola;2025-05-12 00:00:00;Panne;.;2025-06-01 17:30:00;12424446;2025-05-13 08:40:03
57;2025-05-13 08:39:00;5101;16;Laurent Bonnevay;169;ASCENSEUR;Parc Relais;2025-05-13 00:00:00;Panne;Accès aux différents niveaux impossible;2025-05-13 11:00:00;12424447;2025-05-13 08:40:03
58;2025-05-13 08:39:00;5564;15;Vaulx-en-Velin La Soie;158;ASCENSEUR;Parc Relais Est;2025-05-13 00:00:00;Panne;Accès aux différents niveaux impossible;2025-05-13 11:00:00;12424448;2025-05-13 08:40:03
